layer0_normalized_mse,layer1_normalized_mse,layer2_normalized_mse,layer3_normalized_mse,layer4_normalized_mse,layer5_normalized_mse,layer6_normalized_mse,layer7_normalized_mse,narrowband_start_index,sample_id
0.385073184967041,0.7616015076637268,0.8219256401062012,0.8275473713874817,0.9146289229393005,0.9299525022506714,0.8933355808258057,0.9392567873001099,28,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=9
0.3770122230052948,0.876861035823822,1.0032241344451904,0.9101074934005737,0.9189413785934448,0.857722818851471,0.8301417231559753,0.9462050199508667,8,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=9
0.2007887214422226,0.754263162612915,0.5547577738761902,0.798240065574646,0.8970762491226196,0.8728849291801453,0.8430213332176208,0.9344625473022461,37,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=10
0.40912869572639465,0.7522180080413818,0.6395554542541504,0.7375243902206421,0.9261308312416077,0.9443911910057068,0.9905359148979187,0.9783753752708435,42,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=10
0.6026108264923096,0.7012715339660645,0.8211010694503784,0.86374431848526,0.934504508972168,0.9596664309501648,0.9945041537284851,0.921206533908844,2,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=10
0.44564545154571533,0.68647700548172,0.831566333770752,0.9872127175331116,0.9394751191139221,0.877295732498169,0.9158182740211487,0.9196271300315857,21,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=11
0.36371123790740967,0.6374173760414124,0.8232139348983765,0.8412168622016907,0.9134989976882935,0.9599658846855164,0.9934609532356262,0.9559776186943054,41,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=11
0.5295295715332031,0.7140543460845947,0.715386152267456,0.8164385557174683,0.9294876456260681,0.9763772487640381,0.938920259475708,0.920304000377655,31,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=11
0.378521203994751,0.770937442779541,0.8293408155441284,0.8794012665748596,0.9738420248031616,0.9718430042266846,0.8921367526054382,0.913530707359314,30,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=12
0.23989176750183105,0.8011642694473267,0.9234821796417236,0.7894117832183838,0.8447046279907227,0.8463725447654724,0.8720675706863403,0.890062689781189,9,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=12
0.43295636773109436,0.6100730895996094,0.896245539188385,1.009839415550232,0.9358565807342529,0.9957227110862732,0.8953540325164795,0.9293420910835266,34,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=12
0.406240850687027,0.8919326066970825,0.8984595537185669,0.9769273996353149,0.9647977352142334,0.8148658871650696,0.8651449084281921,0.929264485836029,22,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=13
0.40277427434921265,0.7995145916938782,0.9607906341552734,0.9265525937080383,0.8854478597640991,0.9352573156356812,0.9596112966537476,0.9298620820045471,23,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=13
0.34772297739982605,0.6989398002624512,0.8327810168266296,0.9446337223052979,0.9318441152572632,0.9523497223854065,0.9579682350158691,0.9405246376991272,19,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=13
0.719524085521698,0.8094434142112732,0.7402400374412537,0.7678489089012146,0.9794014096260071,0.9065105319023132,0.8470100164413452,0.9555057883262634,30,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=14
0.3032379746437073,0.5143856406211853,0.8618273138999939,1.0417248010635376,0.9929732084274292,0.992065966129303,0.9311342239379883,0.9006880521774292,35,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=14
0.41306227445602417,0.9556239247322083,1.0146814584732056,1.0656567811965942,0.9435465931892395,0.8838165402412415,0.9236030578613281,0.8593526482582092,13,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=14
0.4737676978111267,0.7434397339820862,0.8874748945236206,0.9281699061393738,0.800150454044342,0.8483049869537354,0.9302425980567932,0.9475322961807251,16,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=15
0.3154209852218628,0.7023903131484985,0.8093847632408142,0.870702862739563,0.9097591042518616,0.9863554239273071,0.962766706943512,0.9634076952934265,34,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=15
0.3759063482284546,0.7987430691719055,0.9343888759613037,0.9223355650901794,0.8812183141708374,0.8679503798484802,0.843397319316864,0.9325995445251465,16,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.25:r=15
0.3792200982570648,0.6094653606414795,0.9494042992591858,0.974251925945282,0.9207958579063416,0.8738704323768616,0.9462522864341736,0.9464980363845825,20,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=0
0.33734169602394104,0.5810778141021729,0.889133095741272,0.9809998273849487,0.9527175426483154,1.00460684299469,0.9566447138786316,0.9272581338882446,18,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=0
0.38925397396087646,0.6885011196136475,0.8392565846443176,0.9427799582481384,0.8216034770011902,0.9486457705497742,0.9796902537345886,0.954123318195343,30,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=0
0.2058033049106598,0.8451659083366394,0.9212339520454407,0.9741182923316956,0.7158495187759399,0.864515483379364,0.8955365419387817,0.7452585101127625,6,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=1
0.29159602522850037,0.8086376190185547,0.9814178347587585,0.9518312215805054,0.9481194615364075,0.9490511417388916,0.9319947361946106,0.9002463817596436,13,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=1
0.3767271637916565,0.7762081027030945,0.8149952292442322,0.8648897409439087,0.8723567724227905,0.966410219669342,0.8989166617393494,0.9743080735206604,20,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=1
0.18588633835315704,0.8411577939987183,0.7726234793663025,0.9671759009361267,0.9817314743995667,0.9043857455253601,0.8528808951377869,0.848690927028656,12,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=2
0.37426263093948364,0.7546530365943909,0.9197218418121338,0.9721117615699768,0.9643118381500244,0.8805240988731384,0.9034388065338135,0.8992434144020081,12,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=2
0.4651634991168976,0.6543505191802979,0.8021450042724609,0.8321713209152222,0.9543752670288086,0.9708392024040222,0.9671601057052612,0.9560744166374207,2,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=2
0.36544063687324524,0.6534258723258972,0.7403689622879028,0.8542815446853638,0.8239786028862,0.957469642162323,0.9972745180130005,0.8865375518798828,24,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=3
0.30064404010772705,0.7228872776031494,0.8962540626525879,0.9506044387817383,0.9100550413131714,0.9075390696525574,0.9051336646080017,0.9283655881881714,15,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=3
0.48803144693374634,0.7851859331130981,0.8402839303016663,0.946839451789856,0.8915818333625793,0.9408815503120422,0.9123285412788391,0.9025139212608337,2,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=3
0.7225425243377686,0.9113858938217163,0.8224151730537415,0.8288166522979736,0.9624236226081848,0.9225802421569824,0.9716075658798218,1.0065202713012695,30,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=4
0.3348659873008728,0.7383651733398438,0.8487673997879028,0.9198259115219116,0.9777279496192932,0.9369274377822876,0.8839321732521057,0.8913434743881226,22,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=4
0.536652147769928,0.7993646264076233,0.8606305718421936,0.8906135559082031,0.8868948221206665,0.8558204174041748,0.8515650629997253,0.9144660234451294,6,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=4
0.4164082705974579,0.9543433785438538,0.8711687922477722,0.8509472012519836,0.9101709723472595,0.8043976426124573,0.881483256816864,0.9534479975700378,6,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=5
0.4089784324169159,0.8208455443382263,0.7540042996406555,0.9108449220657349,0.9492710828781128,0.9767014980316162,0.9839320182800293,0.9231510758399963,30,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=5
0.31551259756088257,0.7971562743186951,0.8815892934799194,0.9216620922088623,0.9766485095024109,0.9751465320587158,0.925342321395874,0.8841248750686646,23,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=5
0.5531977415084839,1.0726072788238525,0.9828997850418091,1.0143911838531494,0.9939073920249939,0.9098832607269287,0.8204675316810608,0.8495590686798096,12,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=6
0.3080280125141144,0.4221801459789276,0.8185187578201294,0.7585728168487549,0.9311515688896179,0.9790660738945007,0.9702189564704895,1.0096232891082764,31,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=6
0.38355281949043274,0.8828113079071045,0.8904960751533508,0.9566401839256287,0.9175658822059631,0.9583200216293335,0.9746012687683105,0.9109474420547485,20,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=6
0.40536269545555115,0.7809264659881592,0.8455916047096252,0.9385589957237244,0.9486189484596252,0.8819541931152344,0.8722822666168213,0.8406403660774231,21,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=7
0.3914216458797455,0.6530125141143799,0.7234947085380554,0.9567576050758362,0.9898693561553955,0.8971924781799316,0.9492186903953552,0.9418790936470032,19,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=7
0.5174223184585571,0.9048605561256409,0.9746673107147217,1.0083820819854736,0.985244631767273,0.8742979764938354,0.8992993235588074,0.9472346305847168,7,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=7
0.2718382179737091,0.698531985282898,0.9655798673629761,1.0024590492248535,1.009369969367981,0.9054871201515198,0.8693097233772278,0.9172494411468506,12,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=8
0.34826529026031494,0.5961000323295593,0.8568887710571289,0.891578733921051,0.959425687789917,0.9762251377105713,1.0002871751785278,0.9533619284629822,27,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=8
0.34419649839401245,0.6683034896850586,0.9187763929367065,0.8110409379005432,0.8033155202865601,0.9539483189582825,0.9969202876091003,0.9865688681602478,31,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=8
0.20662368834018707,0.9092249870300293,0.8447535634040833,1.0193743705749512,0.8425919413566589,0.9524319767951965,0.927826464176178,0.7708879113197327,19,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=9
0.4775480329990387,0.9168057441711426,1.0114949941635132,0.8812018036842346,0.8583771586418152,0.8758809566497803,0.898666501045227,0.9497836828231812,1,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=9
0.3784758150577545,0.8522595763206482,0.9917899370193481,0.92964768409729,0.9719030261039734,0.8761358261108398,0.8303112387657166,0.9481903910636902,9,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=9
0.20108471810817719,0.7549415230751038,0.6969349384307861,0.9017152190208435,0.9390868544578552,0.8485386371612549,0.8228403925895691,0.932073712348938,17,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=10
0.42164289951324463,0.8118482828140259,0.8944777250289917,0.8938621282577515,1.0164799690246582,0.9532777070999146,0.960007905960083,0.9753857254981995,16,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=10
0.38692960143089294,0.6510114073753357,0.9127413034439087,0.9924788475036621,0.9824039936065674,0.9657368659973145,0.9961779713630676,0.9176250100135803,8,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=10
0.44481161236763,0.7261726260185242,0.8527863621711731,0.9613298773765564,0.9427103400230408,0.9206546545028687,0.9172614812850952,0.9195815324783325,12,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=11
0.45148995518684387,0.8103629946708679,0.9486728310585022,0.9650449752807617,0.910701334476471,0.8919259905815125,0.9586283564567566,0.9546738266944885,0,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=11
0.5423644185066223,0.7117102146148682,0.7206394672393799,0.8938794136047363,0.8945285081863403,0.9670555591583252,1.0137417316436768,0.9217264652252197,24,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=11
0.38182711601257324,0.9008987545967102,0.8889631628990173,0.9703606367111206,0.9531987309455872,0.9666416049003601,0.8894678354263306,0.9126049280166626,12,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=12
0.2424187809228897,0.7326938509941101,0.7852176427841187,0.7771041989326477,0.8466925024986267,0.8817574381828308,0.9690349102020264,0.9267864227294922,29,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=12
0.5795711278915405,0.8264301419258118,0.9893103241920471,1.0063680410385132,0.9324727058410645,0.9011897444725037,0.8781355023384094,0.9387384057044983,3,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=12
0.43132638931274414,0.8900277614593506,0.8327715396881104,0.8579525947570801,0.9593128561973572,0.8733195066452026,0.9832345247268677,1.008223533630371,30,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=13
0.402982622385025,0.7999987602233887,0.9278851747512817,0.8828331828117371,0.8571949005126953,0.977433443069458,0.9884476661682129,0.9690773487091064,28,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=13
0.3485570549964905,0.6991209387779236,0.8120383620262146,0.9112655520439148,0.9671321511268616,0.9995517134666443,0.9508560299873352,0.9423620700836182,19,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=13
0.7146025896072388,0.880340576171875,0.8690232038497925,0.7772228717803955,0.9619082808494568,0.8932657241821289,0.8460822701454163,0.9561206102371216,13,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=14
0.3012928366661072,0.5118598341941833,0.9019322991371155,1.010688066482544,0.9844449162483215,0.9580854177474976,0.900423526763916,0.9004945755004883,12,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=14
0.4990897476673126,0.9657458066940308,1.0162934064865112,0.9949777126312256,0.9775035381317139,0.9450588226318359,0.9227952361106873,0.8613845705986023,11,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=14
0.49470165371894836,0.7834007143974304,0.8785994648933411,0.9008420705795288,0.8763753175735474,0.8492634296417236,0.9288634657859802,0.9476706385612488,5,seen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=15
0.3154928684234619,0.7054407000541687,0.7982452511787415,0.9332135915756226,0.9310275912284851,0.9760937690734863,1.0038316249847412,0.9957001209259033,27,same_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=15
0.4155568480491638,0.8928779363632202,0.9020126461982727,0.8899127244949341,0.9256094694137573,0.8682703971862793,0.8436055779457092,0.9328466653823853,6,unseen_speaker_unseen_utterance_unseen_channel:snr=5:jsr=0:f=0.5:r=15
0.25707224011421204,0.7010605335235596,0.8404201865196228,0.8156520128250122,0.8316832184791565,0.7870887517929077,0.7732920050621033,0.9040457606315613,11,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=0
0.38032543659210205,0.5889212489128113,0.7303642630577087,0.801227331161499,0.85187166929245,0.9191920161247253,0.9554057717323303,0.9242526292800903,36,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=0
0.34381234645843506,0.7173959612846375,0.9008525013923645,0.8406789302825928,0.7078732848167419,0.8413469791412354,0.8339918851852417,0.8343846201896667,13,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=0
0.20316451787948608,0.8003783226013184,0.818446159362793,0.7543555498123169,0.675969123840332,0.7912493944168091,0.8778665065765381,0.7348118424415588,10,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=1
0.2617555856704712,0.7113229632377625,0.8321942687034607,0.8839817643165588,0.9084081649780273,0.9535033106803894,0.8651362657546997,0.8144047260284424,38,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=1
0.3418477475643158,0.7492234110832214,0.7686232328414917,0.8777866959571838,0.9483146071434021,0.838451087474823,0.8149113655090332,0.8550876975059509,31,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=1
0.21172013878822327,0.8728593587875366,0.7565097212791443,0.7557922005653381,0.7975262999534607,0.8101518154144287,0.797267496585846,0.8244693279266357,15,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=2
0.3678930401802063,0.8677187561988831,0.6790173649787903,0.6993268132209778,0.8302518129348755,0.8435007333755493,0.9005361199378967,0.8979644775390625,10,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=2
0.363031268119812,0.7867493629455566,0.9052271842956543,0.8270614743232727,0.7997137904167175,0.8975010514259338,0.8783295750617981,0.8506096005439758,40,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=2
0.377396821975708,0.762068510055542,0.7221600413322449,0.7437589168548584,0.8110532760620117,0.8758344054222107,0.8785402774810791,0.8725700974464417,8,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=3
0.433005154132843,0.9052183628082275,0.8698495030403137,0.8094765543937683,0.7684856057167053,0.8814398050308228,0.862460732460022,0.8908593058586121,14,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=3
0.3349303603172302,0.6643556952476501,0.8664656281471252,0.9160813093185425,0.8828131556510925,0.8323788046836853,0.8619731664657593,0.8909027576446533,19,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=3
0.3939914405345917,0.762965977191925,0.8640642166137695,0.8665371537208557,0.8181257843971252,0.869667649269104,0.8253405690193176,0.8923354744911194,28,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=4
0.22936426103115082,0.7748686075210571,0.7455174922943115,0.767560601234436,0.8532448410987854,0.8496196269989014,0.9204597473144531,0.897696852684021,45,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=4
0.4613264799118042,0.5844041109085083,0.7683342099189758,0.8300419449806213,0.9338229298591614,0.8776235580444336,0.880635678768158,0.9521941542625427,34,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=4
0.36809536814689636,0.7617321610450745,0.8531530499458313,0.8424285054206848,0.9658064246177673,0.7997837662696838,0.8427244424819946,0.8301464915275574,31,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=5
0.40347111225128174,0.8622707724571228,0.7285715341567993,0.8104692101478577,0.8033643960952759,0.8561797142028809,0.9402898550033569,0.8779845833778381,48,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=5
0.3209748864173889,0.7203203439712524,0.8785796165466309,0.8227111101150513,0.8739352822303772,0.8819187879562378,0.8552689552307129,0.847011148929596,15,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=5
0.3376419246196747,0.7087053656578064,0.7395963072776794,0.7434161901473999,0.8418381810188293,0.9722865223884583,0.9099936485290527,0.8313475847244263,45,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=6
0.4523756802082062,0.5629552602767944,0.8470736742019653,0.7303228974342346,0.8644899129867554,0.8708373308181763,0.870608925819397,0.9042791128158569,3,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=6
0.358895480632782,0.8606113195419312,0.8124371767044067,0.8093330264091492,0.8365173935890198,0.8158236742019653,0.9062778949737549,0.8440983891487122,40,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=6
0.38641953468322754,0.7949995398521423,0.8111908435821533,0.8144590854644775,0.7811468243598938,0.9177679419517517,0.9668418765068054,0.8421332240104675,45,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=7
0.3135499060153961,0.7409042119979858,0.7730689644813538,0.7703598737716675,0.7630652785301208,0.8570657968521118,0.8905407190322876,0.892234206199646,11,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=7
0.3934534788131714,0.8215023875236511,0.8276939988136292,0.8546540141105652,0.8557917475700378,0.8614504337310791,0.8665409684181213,0.9410232305526733,6,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=7
0.2763170003890991,0.5160195827484131,0.7914380431175232,0.8626810312271118,0.9521938562393188,0.8644008040428162,0.7726078629493713,0.8495054841041565,31,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=8
0.4298715889453888,0.6346369981765747,0.7621816992759705,0.805627167224884,0.836650550365448,0.9426105618476868,0.9505112171173096,0.8996797204017639,46,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=8
0.34044915437698364,0.6357905268669128,0.7874733805656433,0.8011075258255005,0.8302813768386841,0.9053310751914978,0.807672917842865,0.8788129687309265,36,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=8
0.19975592195987701,0.7496909499168396,0.7061495780944824,0.7683659791946411,0.751010537147522,0.9050724506378174,1.0030913352966309,0.7421144247055054,33,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=9
0.26054397225379944,0.8703022599220276,0.8404188752174377,0.793411910533905,0.8228892683982849,0.8443452715873718,0.8424105644226074,0.8290999531745911,1,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=9
0.4405665099620819,0.830132007598877,0.821901261806488,0.9051249027252197,0.8336536884307861,0.879568338394165,0.8294783234596252,0.9198481440544128,25,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=9
0.18117445707321167,0.7321714758872986,0.5380039215087891,0.7564801573753357,0.8146344423294067,0.7941213846206665,0.8654160499572754,0.8169720768928528,42,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=10
0.384832501411438,0.6829847097396851,0.6082654595375061,0.7676504850387573,0.8534383773803711,0.8180659413337708,0.8312721848487854,0.8661160469055176,8,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=10
0.37013426423072815,0.5647124648094177,0.7306004762649536,0.7711352109909058,0.847640335559845,0.8911266922950745,0.8771810531616211,0.8536981344223022,32,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=10
0.37408435344696045,0.8293630480766296,0.7247008681297302,0.7325611710548401,0.8813294768333435,0.8285220861434937,0.8536878228187561,0.8938193917274475,6,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=11
0.28395745158195496,0.7691822052001953,0.8061400055885315,0.8220389485359192,0.7669693231582642,0.8624863624572754,0.8982303738594055,0.889839768409729,52,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=11
0.3329172432422638,0.6530019640922546,0.7101417183876038,0.8762649893760681,0.8073760271072388,0.8762017488479614,0.9219821691513062,0.883139967918396,44,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=11
0.37111255526542664,0.8042677640914917,0.8231090903282166,0.8067123889923096,0.7798662185668945,0.8692153692245483,0.8196691274642944,0.94461590051651,19,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=12
0.2258700132369995,0.7092419862747192,0.8585032224655151,0.9104835987091064,0.918123722076416,0.8513339757919312,0.8620241284370422,0.9087210297584534,31,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=12
0.402934193611145,0.5760499238967896,0.7971169948577881,0.8570082187652588,0.8682677149772644,0.8940022587776184,0.8822807669639587,0.9189691543579102,45,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=12
0.37075817584991455,0.7360081672668457,0.881966769695282,0.7861410975456238,0.9053453207015991,0.838099479675293,0.9009809494018555,0.8210733532905579,17,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=13
0.3998517692089081,0.795494556427002,0.710541307926178,0.8198680281639099,0.8922386765480042,0.8491037487983704,0.8308317065238953,0.8845827579498291,52,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=13
0.3230362832546234,0.6979072690010071,0.7762240171432495,0.81691974401474,0.8089852333068848,0.9607452154159546,0.9341007471084595,0.8653791546821594,43,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=13
0.5969147086143494,0.7103589773178101,0.9420157670974731,0.7365426421165466,0.8035781383514404,0.8671931028366089,0.8771712183952332,0.9147473573684692,0,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=14
0.2925918400287628,0.4656354486942291,0.7894666790962219,0.7219014763832092,0.8650059700012207,0.916314959526062,0.940047562122345,0.9416183233261108,46,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=14
0.3694961667060852,0.8648371696472168,0.8140907287597656,0.7324917912483215,0.838551938533783,0.8500040173530579,0.8948838114738464,0.8526691198348999,13,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=14
0.3844294846057892,0.8505521416664124,0.8260632753372192,0.8084316253662109,0.8087277412414551,0.8343643546104431,0.848376989364624,0.8363838195800781,46,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=15
0.3098391592502594,0.5894289612770081,0.6129669547080994,0.9011555314064026,0.7724299430847168,0.8753064274787903,0.9660189151763916,0.9728349447250366,28,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=15
0.37290769815444946,0.8144407868385315,0.800917387008667,0.8334769010543823,0.8716661930084229,0.877154529094696,0.8669772744178772,0.9376749396324158,24,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.125:r=15
0.28079620003700256,0.8557683229446411,0.8734898567199707,0.8159159421920776,0.8325040340423584,0.7873634099960327,0.7731625437736511,0.9033841490745544,6,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=0
0.38267379999160767,0.6165595650672913,0.7589156627655029,0.8012887239456177,0.8410162925720215,0.9115561246871948,0.9545393586158752,0.923478364944458,6,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=0
0.3420886993408203,0.6381058692932129,0.7968325614929199,0.8395825624465942,0.706139326095581,0.8500511050224304,0.8688352704048157,0.8476781249046326,43,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=0
0.20497266948223114,0.7829135656356812,0.8293474912643433,0.7543666362762451,0.6755688786506653,0.789708137512207,0.8780220150947571,0.7316864728927612,6,seen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=1
0.261240690946579,0.7096367478370667,0.8752766251564026,0.9116322994232178,0.8722516298294067,0.8958737850189209,0.8606534600257874,0.814412534236908,17,same_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=1
0.3420392870903015,0.7490746378898621,0.7689744234085083,0.8534345030784607,0.8632782101631165,0.9029300212860107,0.8177036046981812,0.8552879691123962,38,unseen_speaker_unseen_utterance_unseen_channel:snr=10:jsr=-10:f=0.25:r=1
