cosine_similarity,epoch,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,subset_size,target_power,zero_normalized_mse
-0.001737695428346342,1,True,unseen_speaker_unseen_utterance_unseen_channel,3,1.0157134383916855,0.9999969005584717,-0.0017280390120504308,0.015272252727299929,1.1736519262194633,-0.00019741413416340947,0.017474623979069293,0.1321914792060852,-0.015713438391685486,16,1.1556793302297592,1.0
0.0001479994461988099,1,True,unseen_speaker_unseen_utterance_unseen_channel,4,1.0198383182287216,1.0,0.00015890573558863252,0.01988626248203218,0.8984102234244347,-0.00047938129864633083,0.017451950698159635,0.13210496306419373,-0.01983831822872162,16,0.8809954449534416,1.0
-0.000571270204090979,1,True,unseen_speaker_unseen_utterance_unseen_channel,5,1.0232544094324112,0.9999993443489075,-0.0005754724152211566,0.023037773091346025,0.7753068208694458,1.1580996215343475e-05,0.017389595042914152,0.1318696141242981,-0.023254409432411194,16,0.7577285766601562,1.0
-0.0008654257690068334,1,True,unseen_speaker_unseen_utterance_unseen_channel,6,1.027793601155281,0.9999989867210388,-0.0008614955586381257,0.027459935285151005,0.6555039882659912,0.001013554516248405,0.017483099712990224,0.13221979141235352,-0.027793601155281067,16,0.6378127038478851,1.0
0.0014986322548793396,1,True,unseen_speaker_unseen_utterance_unseen_channel,7,1.031248852610588,0.999998152256012,0.0015066749401739798,0.03179938858374953,0.5648837462067604,6.893210229463875e-05,0.017388789914548397,0.13186652958393097,-0.031248852610588074,16,0.5477624796330929,1.0
-0.002110889123287052,2,True,same_speaker_unseen_utterance_unseen_channel,0,1.001582145690918,0.9999952912330627,-0.0020654834297602065,0.001418460364220664,12.554560899734497,-0.000768721685744822,0.01775305951014161,0.13323839008808136,-0.0015821456909179688,16,12.534753203392029,1.0
0.0009125727920036297,2,True,same_speaker_unseen_utterance_unseen_channel,1,1.0083058178424835,0.9999985694885254,0.0009033593923959415,0.008434052055235952,2.2010562270879745,-0.0005147558986209333,0.017788940807804465,0.1333741992712021,-0.00830581784248352,16,2.1837127953767776,1.0
0.0007718361339357216,2,True,same_speaker_unseen_utterance_unseen_channel,2,1.0132848173379898,0.9999993443489075,0.0007638349752596696,0.013441073009744287,1.3496211767196655,2.7666566893458366e-05,0.017677393974736333,0.1329563558101654,-0.013284817337989807,16,1.3321861624717712,1.0
-0.00046470394590869546,2,True,same_speaker_unseen_utterance_unseen_channel,3,1.0176485627889633,0.9999997615814209,-0.000473109361337265,0.017567966831848025,1.0471199676394463,-0.0006838790141046047,0.017736715264618397,0.1331775039434433,-0.017648562788963318,16,1.0292354598641396,1.0
0.0016627809673082083,2,True,same_speaker_unseen_utterance_unseen_channel,4,1.0215340107679367,0.9999979138374329,0.0016534366004634649,0.022074018605053425,0.8267459869384766,-0.0007845629588700831,0.017685381462797523,0.13298408687114716,-0.021534010767936707,16,0.8094110637903214,1.0
-0.0012037244741804898,2,True,same_speaker_unseen_utterance_unseen_channel,5,1.0266824513673782,0.9999985694885254,-0.001199183112476021,0.02631555451080203,0.6948811262845993,0.00011392291344236583,0.017709537409245968,0.13307714462280273,-0.026682451367378235,16,0.676907554268837,1.0
0.0015174098843999673,2,True,same_speaker_unseen_utterance_unseen_channel,6,1.0305452346801758,0.9999974370002747,0.0015476169646717608,0.031043667579069734,0.5937923416495323,0.0009945345809683204,0.017819855362176895,0.13348732888698578,-0.03054523468017578,16,0.5762948170304298,1.0
0.0014596271867048927,2,True,same_speaker_unseen_utterance_unseen_channel,7,1.034698873758316,0.9999978542327881,0.001452820848498959,0.035226311068981886,0.5211921110749245,-0.00012822769349440932,0.017665726598352194,0.13291242718696594,-0.03469887375831604,16,0.5038060806691647,1.0
-0.0013547847320296569,2,True,seen_utterance_unseen_channel,0,1.0013002753257751,0.9999983906745911,-0.0013048736236669356,0.0012023478775518015,12.321476101875305,-0.0006670606671832502,0.014718532795086503,0.12131813168525696,-0.0013002753257751465,16,12.305654048919678,1.0
0.0012050894893036457,2,True,seen_utterance_unseen_channel,1,1.0073906630277634,0.9999985098838806,0.0012058697484462755,0.007605185732245445,2.0578855872154236,-7.94900770415552e-05,0.014730130205862224,0.12136772274971008,-0.007390663027763367,16,2.0435864329338074,1.0
0.0032658610343787586,2,True,seen_utterance_unseen_channel,2,1.0104767382144928,0.9999891519546509,0.003256509553466458,0.011151572340168059,1.3863268718123436,-5.382439098866598e-07,0.014568169717676938,0.12069868296384811,-0.010476738214492798,16,1.3726950734853745,1.0
0.0004288582240405958,2,True,seen_utterance_unseen_channel,3,1.0155100524425507,0.9999997615814209,0.0004264178678567987,0.015604266314767301,0.9988608360290527,-0.00027603356284089386,0.014745544292964041,0.12143091857433319,-0.01551005244255066,16,0.9842292293906212,1.0
0.000705820566508919,2,True,seen_utterance_unseen_channel,4,1.0188591033220291,0.9999996423721313,0.0007092207379173487,0.0190500863827765,0.8084940388798714,-0.0005467454320751131,0.014597863657400012,0.12082038074731827,-0.018859103322029114,16,0.7940265238285065,1.0
0.0010323484225978063,2,True,seen_utterance_unseen_channel,5,1.0217646211385727,0.9999988675117493,0.001036320641446764,0.0220640457700938,0.6975671015679836,0.0001134093981818296,0.014633569750003517,0.12096923589706421,-0.021764621138572693,16,0.6831459142267704,1.0
0.0031635841514798813,2,True,seen_utterance_unseen_channel,6,1.0254872888326645,0.9999900460243225,0.003144892820273526,0.026563811115920544,0.5843007303774357,0.0010046475799754262,0.014721950283274055,0.1213298812508583,-0.02548728883266449,16,0.570157777518034,1.0
