comparison,delta_equalized_symbol_nmse,delta_post_eq_sinr_empirical_db,delta_si_sdr_db,delta_stft_ratio,delta_summed_latent_nmse,delta_waveform_snr_db,nominal_snr_db,realization,utterance_index
A_to_B,0.24011719226837158,-5.343272686004639,-1.2272775173187256,0.10138730625671499,0.035143643617630005,-0.7209138870239258,10.0,1,31
A_to_B,0.07102888822555542,-2.265883445739746,-0.031455039978027344,0.025625058210302143,0.008817017078399658,0.030133724212646484,10.0,0,32
A_to_B,0.41392524540424347,-7.141381502151489,-1.250781774520874,0.05897297757337716,0.04758574068546295,-0.7366580963134766,10.0,1,32
A_to_B,0.13450994342565536,-3.790308952331543,-0.24181485176086426,0.02640245661879903,0.00974544882774353,-0.08979296684265137,10.0,0,33
A_to_B,0.12035980075597763,-3.444843292236328,-2.114900916814804,0.2209939638142453,0.019071809947490692,-1.91608726978302,10.0,1,33
A_to_B,0.35051288455724716,-6.483822345733643,-3.1890151500701904,0.13313434954732184,0.06994472444057465,-1.871746301651001,10.0,0,34
A_to_B,0.10755131393671036,-3.1309289932250977,-0.9888319969177246,0.027822238277336098,0.016296759247779846,-0.6892075538635254,10.0,1,34
A_to_B,0.1067422479391098,-3.1383895874023438,-0.0009140968322753906,0.05591238049665037,0.005583807826042175,-0.18982934951782227,10.0,0,35
A_to_B,0.7460246831178665,-9.240401923656464,-0.911496639251709,0.04455884998850412,0.04053977131843567,-0.020136117935180664,10.0,1,35
A_to_B,0.35121119767427444,-6.516166687011719,-1.9482827186584473,0.16851351213208265,0.05510668456554413,-1.5453567504882812,10.0,0,36
A_to_B,0.033459000289440155,-1.2635583877563477,-3.6188106536865234,0.11864272138931797,0.008610129356384277,-2.151808738708496,10.0,1,36
A_to_B,0.5687189772725105,-8.13431692123413,0.3869466781616211,0.007199232914443243,0.04687924683094025,0.2890920639038086,10.0,0,37
A_to_B,0.06819312274456024,-2.233457565307617,-0.7989537715911865,0.07655579659407685,0.00849829614162445,-0.6312475204467773,10.0,1,37
A_to_B,0.048477500677108765,-1.7283744812011719,-0.5354470983147621,-0.02249934351891003,0.01091030240058899,-0.14119744300842285,10.0,0,38
A_to_B,0.23747333139181137,-5.236970901489258,0.7034525573253632,0.05391993236833925,0.10358569025993347,0.636246919631958,10.0,1,38
A_to_B,0.21494407951831818,-4.979630947113037,-2.1877288818359375,0.11599927185923176,0.038461118936538696,-0.31369873881340027,10.0,0,39
A_to_B,0.45771630853414536,-7.458621025085449,-5.362174987792969,0.17336757576804662,0.0664796233177185,-1.199285849928856,10.0,1,39
A_to_B,0.30509892851114273,-6.005039215087891,-1.337158441543579,0.10364833710021859,0.038060739636421204,-0.5545523166656494,10.0,0,40
A_to_B,0.36661116033792496,-6.8221659660339355,-3.253912925720215,0.1865612285868672,0.038474470376968384,-1.5238112211227417,10.0,1,40
A_to_B,0.29661963880062103,-6.1129984855651855,-0.8418385982513428,0.11793392390314028,0.05005265772342682,-0.32321858406066895,10.0,0,41
A_to_B,0.32983581721782684,-6.262848377227783,0.6657732725143433,0.16932415863826744,0.1007944792509079,0.5305805206298828,10.0,1,41
A_to_B,0.2385740578174591,-5.225892543792725,-0.567707359790802,0.04885043212597773,0.018991410732269287,0.060730934143066406,10.0,0,42
A_to_B,0.055280931293964386,-1.8679847717285156,0.27107173204421997,-0.0087556002091429,0.014953762292861938,0.48175907135009766,10.0,1,42
A_to_B,2.8205828815698624,-14.592549800872803,-1.711090087890625,0.01770043722867931,0.014552861452102661,-0.6784646362066269,10.0,0,43
A_to_B,0.052206434309482574,-1.8873462677001953,-0.40109968185424805,0.030455410658928317,0.012540027499198914,-0.18419724702835083,10.0,1,43
A_to_B,0.8818641901016235,-9.897473081946373,-4.655503273010254,0.22848038073160448,0.15152525901794434,0.029862523078918457,10.0,0,44
A_to_B,0.141691654920578,-3.8244714736938477,-0.8315792083740234,0.06624448021064966,0.03640030324459076,-0.26900625228881836,10.0,1,44
A_to_B,0.364344023168087,-6.6453166007995605,-0.5550673007965088,0.10850552033752892,0.09951995313167572,-0.17038512229919434,10.0,0,45
A_to_B,4.105693571269512,-16.295796394348145,-1.5570030212402344,0.2726621982486144,0.08254627883434296,-0.5355086326599121,10.0,1,45
A_to_B,1.0042556151747704,-10.514214247465134,-3.4269293481484056,0.3124102531417945,0.07122854888439178,-1.9502999782562256,10.0,0,46
A_to_B,0.680162601172924,-8.830186605453491,-2.909587860107422,0.12011089891400095,0.04148225486278534,-1.7418456077575684,10.0,1,46
A_to_B,0.3121434450149536,-6.161607503890991,-5.285670280456543,0.2921251743855098,0.14848363399505615,-0.7082999274134636,10.0,0,47
A_to_B,0.48641032725572586,-7.619349718093872,-1.1345725059509277,0.12815842311958492,0.04868635535240173,-0.19938725233078003,10.0,1,47
A_to_B,0.29711565375328064,-5.942171573638916,-1.1778666973114014,0.08777081518004115,0.031693652272224426,-0.8622698783874512,10.0,0,48
A_to_B,0.2542547956109047,-5.4858574867248535,-0.7902482748031616,0.10716520068851931,0.02921976149082184,-0.7833278179168701,10.0,1,48
A_to_B,0.08220359683036804,-2.6601338386535645,0.2150402069091797,-0.004507365071767078,0.00668257474899292,0.2752056121826172,10.0,0,49
A_to_B,0.6971513703465462,-9.056333184242249,-1.797433853149414,0.0009377205799256938,0.06288169324398041,-0.6905453205108643,10.0,1,49
A_to_B,4.154426164925098,-16.299980640411377,-5.5959272384643555,0.11947179967202493,0.07196450233459473,-0.7789739370346069,10.0,0,50
A_to_B,0.22131000459194183,-5.104562282562256,-0.48369264602661133,0.05423802930208588,0.0467507541179657,-0.12875735759735107,10.0,1,50
A_to_B,0.3503940850496292,-6.47114372253418,-1.574448049068451,0.1649634204587982,0.07953234016895294,-0.6996204853057861,10.0,0,51
A_to_B,3.131036974489689,-15.284976959228516,-1.1912273168563843,0.14517180576157207,0.09367035329341888,-0.4318060874938965,10.0,1,51
A_to_B,0.3232003077864647,-6.354229927062988,-2.2102059721946716,0.28728872395552574,0.09715749323368073,-0.9833657741546631,10.0,0,52
A_to_B,1.9520962536334991,-13.207180261611938,-0.9076077044010162,0.0959330985230391,0.07253262400627136,-0.42409300804138184,10.0,1,52
A_to_B,0.2347785234451294,-5.214956760406494,-0.8887033462524414,0.16540262318648513,0.03341861069202423,-0.8884925842285156,10.0,0,53
A_to_B,0.6713854596018791,-8.802733421325684,-3.0882349014282227,0.3174646606864264,0.06333956122398376,-2.7321553230285645,10.0,1,53
A_to_B,0.15696053951978683,-4.066649436950684,-0.8993751406669617,0.029039801756524097,0.042048484086990356,-0.13848567008972168,10.0,0,54
A_to_B,0.06671663373708725,-2.242985725402832,-0.19696581363677979,0.023819441888040416,0.008951425552368164,-0.09253334999084473,10.0,1,54
A_to_B,0.14408747851848602,-3.8838682174682617,0.46968555450439453,0.07831680525592355,0.04450206458568573,0.4368884563446045,10.0,0,55
A_to_B,0.3198331668972969,-6.202320575714111,-2.030962884426117,0.1143964617601747,0.03723415732383728,-1.0416665077209473,10.0,1,55
A_to_B,15.28577021509409,-21.93571949005127,-3.3606027364730835,0.5522934013854128,0.23249994218349457,-2.577191114425659,10.0,0,56
A_to_B,0.17753198742866516,-4.296796798706055,1.0623843669891357,-0.0055033868165235145,0.025118738412857056,0.6370158195495605,10.0,1,56
A_to_B,0.9252943322062492,-10.018745712935925,0.668243408203125,0.05494792330158638,0.030573442578315735,0.46968746185302734,10.0,0,57
A_to_B,0.8584334924817085,-9.851901963353157,-0.798797607421875,-0.00705188500610876,0.012118399143218994,-0.5808420181274414,10.0,1,57
A_to_B,0.1544300690293312,-4.014688491821289,-1.5975260734558105,0.21789116486411775,0.09612490236759186,-1.0464200973510742,10.0,0,58
A_to_B,4.276078723371029,-16.357635021209717,0.10701417922973633,0.0668782676711539,0.0318547785282135,0.19983768463134766,10.0,1,58
A_to_B,1.1916606202721596,-11.098104357719421,-1.5593233108520508,0.2255903377527677,0.06189447641372681,-1.293250560760498,10.0,0,59
A_to_B,0.20778890699148178,-4.978188991546631,-2.0734925270080566,0.23157638167154393,0.07352059334516525,-1.5771455764770508,10.0,1,59
A_to_B,0.118148073554039,-3.3693466186523438,-1.0072909593582153,0.019301687371149123,0.02560769021511078,-0.5517752170562744,10.0,0,60
A_to_B,0.2537696659564972,-5.446869850158691,-2.4873340725898743,0.28971089305100794,0.06613343954086304,-1.2578623294830322,10.0,1,60
A_to_B,2.893736757338047,-14.771806240081787,-11.996533870697021,1.20461559798083,0.14365199208259583,-4.965067505836487,10.0,0,61
A_to_B,0.820706881582737,-9.615229964256287,-3.4087026119232178,0.26037969444657016,0.046024784445762634,-2.358048439025879,10.0,1,61
A_to_B,0.1184595599770546,-3.381638526916504,-0.41674232482910156,0.03957630751655894,0.03707510232925415,0.06882619857788086,10.0,0,62
A_to_B,0.6338739469647408,-8.552734971046448,-3.6642918586730957,0.2563112071742184,0.11894872784614563,-2.392531394958496,10.0,1,62
A_to_B,0.18819060176610947,-4.536556720733643,-0.02101302146911621,0.04409056852037119,0.06503231823444366,0.07378387451171875,10.0,0,63
A_to_B,0.08388232439756393,-2.5656800270080566,-0.619699239730835,0.018476758724012998,0.009678617119789124,-0.2613341808319092,10.0,1,63
A_to_B,0.34229851700365543,-10.852194786071777,-2.3286235332489014,0.13765058636950966,0.042557910084724426,-0.9260069131851196,15.0,0,0
A_to_B,0.03323335759341717,-3.1499996185302734,0.7440838813781738,0.006896688936018469,0.00770413875579834,0.42794954776763916,15.0,1,0
A_to_B,0.12145097181200981,-6.893738746643066,-1.1694645881652832,0.0452870922200197,0.02168731391429901,-0.8634271621704102,15.0,0,1
A_to_B,0.1720040626823902,-8.111342430114746,-2.359795331954956,0.4795635310982074,0.09977512061595917,-1.715343952178955,15.0,1,1
A_to_B,0.23557694628834724,-9.394652366638184,-1.9677385091781616,0.07493047665205,0.0104779452085495,-0.6890630722045898,15.0,0,2
A_to_B,0.4699471481144428,-11.977622270584106,-3.133078932762146,0.1268184063026785,0.04234832525253296,-1.0291424989700317,15.0,1,2
A_to_B,0.3034265972673893,-10.257233619689941,-1.089048147201538,0.09746747947560341,0.021043986082077026,-0.6394228935241699,15.0,0,3
A_to_B,0.16211452335119247,-7.898411750793457,-0.5731222629547119,0.04493077800311607,0.022369608283042908,-0.3964400291442871,15.0,1,3
A_to_B,6.739366132766008,-23.320945739746094,-5.275257587432861,0.1291504542749915,0.0743323266506195,-0.713516354560852,15.0,0,4
A_to_B,0.09001773223280907,-5.872608184814453,-1.4160001277923584,0.008512657758531272,0.016932472586631775,-0.3165210857987404,15.0,1,4
A_to_B,0.04469180852174759,-3.8054275512695312,0.28932473063468933,-0.006911089586991714,0.009518414735794067,0.2407219409942627,15.0,0,5
A_to_B,0.04170665703713894,-3.683039665222168,-0.04567839810624719,0.006789902231034928,0.006273344159126282,-0.03859710693359375,15.0,1,5
A_to_B,0.034952618181705475,-3.2791976928710938,-0.4614567756652832,0.015179526491495343,0.004534922540187836,-0.34139204025268555,15.0,0,6
A_to_B,0.011721394956111908,-1.3620691299438477,-0.06473875045776367,-0.001601549588747364,-0.0003967881202697754,-0.009982109069824219,15.0,1,6
A_to_B,0.21334189921617508,-8.881771087646484,-0.5507063865661621,0.0783498520370074,0.03330489993095398,-0.5314908027648926,15.0,0,7
A_to_B,0.06537504494190216,-4.900771141052246,0.4142141342163086,0.05803551851505473,0.026340514421463013,0.07446479797363281,15.0,1,7
A_to_B,1.1133958622813225,-15.55095499753952,0.19498777389526367,0.02233762075734025,0.012769609689712524,0.17578458786010742,15.0,0,8
A_to_B,0.24984098598361015,-9.378127098083496,-0.479686975479126,0.14765932912835944,0.04670913517475128,-0.28698205947875977,15.0,1,8
A_to_B,0.7484554871916771,-13.84613299369812,-0.8993597030639648,0.03156109596211598,0.026333704590797424,-0.6964106559753418,15.0,0,9
A_to_B,0.09881532192230225,-6.103314399719238,-0.6126093864440918,0.01841081663072397,0.027932241559028625,-0.45769834518432617,15.0,1,9
A_to_B,0.15372885391116142,-7.616092205047607,-0.48355817794799805,0.09790626484848075,0.04542966187000275,-0.28778696060180664,15.0,0,10
A_to_B,0.08426077663898468,-5.669103622436523,-1.5691773891448975,0.17221113384518882,0.027576878666877747,-1.004594326019287,15.0,1,10
A_to_B,0.025450341403484344,-2.5719518661499023,-0.2039041519165039,0.02491195429233395,0.009506672620773315,-0.17781901359558105,15.0,0,11
A_to_B,0.41262270137667656,-11.461121559143066,-2.6036028433591127,0.18214336864145908,0.03804101049900055,-1.2154085636138916,15.0,1,11
A_to_B,0.06818099692463875,-4.867402076721191,0.2832355499267578,0.05991223526160305,0.031382083892822266,0.23186302185058594,15.0,0,12
A_to_B,0.23012402653694153,-9.211051940917969,-0.8510947227478027,0.13922173781830938,0.03683421015739441,-0.630650520324707,15.0,1,12
A_to_B,0.0714925229549408,-5.088944435119629,-2.937528610229492,-0.006409317919022328,0.006805405020713806,-0.3672727346420288,15.0,0,13
A_to_B,0.19281583279371262,-8.593032360076904,-1.0338220596313477,0.02101773131250595,0.01326579600572586,-0.037905097007751465,15.0,1,13
A_to_B,0.09939432516694069,-6.1854248046875,-0.2134476900100708,0.012153727326542407,0.011661633849143982,-0.031002283096313477,15.0,0,14
A_to_B,0.49401063472032547,-12.109212636947632,-1.3432765007019043,0.1465474850239108,0.10265098512172699,-0.392142653465271,15.0,1,14
A_to_B,0.02638871967792511,-2.708889961242676,-0.56170654296875,0.013611679580958214,0.009251147508621216,-0.5389866828918457,15.0,0,15
A_to_B,4.6643152460455894,-21.615970611572266,-2.3276968002319336,0.11023372408103471,0.03370612859725952,-1.6695737838745117,15.0,1,15
A_to_B,0.372365141287446,-11.166456937789917,-0.9740135669708252,0.10686879787997339,0.04647934436798096,-0.5965499877929688,15.0,0,16
A_to_B,0.018633849918842316,-2.0298843383789062,-0.34813928604125977,0.019028097395950905,0.007847592234611511,-0.10454893112182617,15.0,1,16
A_to_B,0.10251587256789207,-6.338926315307617,-0.9725792407989502,0.039670222387566456,0.016476735472679138,-0.1825348138809204,15.0,0,17
A_to_B,0.2717387154698372,-9.809250831604004,-3.7268564701080322,0.05690188998558887,0.03601716458797455,-1.3640429377555847,15.0,1,17
A_to_B,0.04696964658796787,-4.031005859375,-0.6651935577392578,0.05319146370562122,0.013263896107673645,-0.40525245666503906,15.0,0,18
A_to_B,0.27148279920220375,-9.755645751953125,-1.5805506110191345,0.028812313849097215,0.03089842200279236,-0.9267730712890625,15.0,1,18
A_to_B,0.02260642498731613,-2.288227081298828,-0.3725336194038391,0.02245732994629157,0.0029361993074417114,-0.3106393814086914,15.0,0,19
A_to_B,0.06696405448019505,-5.039126396179199,-0.010471522808074951,-0.022743201727896123,0.010529085993766785,0.19356155395507812,15.0,1,19
A_to_B,0.10549828037619591,-6.341197967529297,-1.2484208941459656,0.07511286412063956,0.026958391070365906,-0.7202677726745605,15.0,0,20
A_to_B,0.0576709546148777,-4.460539817810059,0.0290299654006958,0.06786010039776169,0.012787722051143646,0.05399656295776367,15.0,1,20
A_to_B,0.1658055204898119,-8.061399936676025,-4.033276557922363,0.018103282778570318,0.009933963418006897,-0.8441136479377747,15.0,0,21
A_to_B,0.05732483044266701,-4.554933547973633,3.1995887756347656,0.00823360273721585,0.017569124698638916,0.8486908078193665,15.0,1,21
A_to_B,0.47780534625053406,-12.053415298461914,-4.376200556755066,0.14536166059467526,0.04249115288257599,-1.4150304794311523,15.0,0,22
A_to_B,0.13391480036079884,-7.274281024932861,-0.17270779609680176,-0.0036711745518587247,0.02339021861553192,-0.08437824249267578,15.0,1,22
A_to_B,0.09287035465240479,-6.034969329833984,0.22144365310668945,0.054860699160273585,0.052384793758392334,0.21983766555786133,15.0,0,23
A_to_B,0.6383109614253044,-13.250596523284912,0.16927814483642578,0.030963814894454877,0.06413625180721283,0.5513834953308105,15.0,1,23
A_to_B,0.36741433665156364,-10.983875036239624,0.12807273864746094,0.018471482768201763,0.014867164194583893,0.08366727828979492,15.0,0,24
A_to_B,0.15694819763302803,-7.858430862426758,0.022647857666015625,0.027500867064259138,0.023509137332439423,0.020659446716308594,15.0,1,24
A_to_B,0.8216111697256565,-14.186214327812195,-0.672797441482544,0.11554819467338029,0.08643035590648651,-0.3924098014831543,15.0,0,25
A_to_B,0.29433904588222504,-10.083536148071289,-4.3145052790641785,0.18260864967506008,0.0683271586894989,-2.714862585067749,15.0,1,25
A_to_B,0.198023471981287,-8.617728233337402,-2.363737404346466,0.058228135656609226,0.06175890564918518,-1.5564923286437988,15.0,0,26
A_to_B,0.013908147811889648,-1.5582962036132812,-0.7541964054107666,0.03204347544181618,0.0033664628863334656,-0.3895862102508545,15.0,1,26
A_to_B,0.046315424144268036,-3.9443607330322266,-0.41306018829345703,-0.006992217152006708,0.008625417947769165,-0.2782273292541504,15.0,0,27
A_to_B,0.1661965548992157,-7.942732810974121,-2.1613593101501465,0.08928394686014562,0.031648188829422,-1.5682520866394043,15.0,1,27
A_to_B,0.4718211591243744,-12.139534711837769,-1.8114901781082153,0.04716879424649756,0.11476343870162964,-0.5602596998214722,15.0,0,28
A_to_B,0.48951268568634987,-12.065038919448853,-1.8016387224197388,0.20325152313898998,0.07971000671386719,-0.4424746036529541,15.0,1,28
A_to_B,0.24886938743293285,-9.644489765167236,-0.35466599464416504,0.044356216559256145,0.016582980751991272,-0.19487953186035156,15.0,0,29
A_to_B,0.06807576306164265,-5.066525459289551,0.04812288284301758,0.007838060786996781,0.011982738971710205,0.0952920913696289,15.0,1,29
A_to_B,0.03947734646499157,-3.618551254272461,-1.4253917932510376,0.04152942938232962,0.017306223511695862,-0.9449291229248047,15.0,0,30
A_to_B,0.07470620423555374,-5.283609390258789,-1.4319467544555664,0.02365543497398026,0.01972106099128723,-0.7760467529296875,15.0,1,30
A_to_B,0.011064257472753525,-1.2619590759277344,0.314847469329834,-0.027327981855646666,-0.0027332305908203125,0.21419191360473633,15.0,0,31
A_to_B,0.17031307145953178,-7.858328819274902,-1.4192237854003906,0.11144493579430859,0.031342700123786926,-0.8937816619873047,15.0,1,31
A_to_B,0.01308729499578476,-1.5157623291015625,0.1092219352722168,-0.0006732322534852564,0.004491344094276428,0.19354724884033203,15.0,0,32
A_to_B,0.06346781551837921,-4.732551574707031,-0.10682058334350586,0.00665556522604871,0.012893207371234894,-0.011721611022949219,15.0,1,32
A_to_B,0.3154972307384014,-10.340788841247559,-7.750144004821777,0.24754040775757047,0.048502273857593536,-3.210655778646469,15.0,0,33
A_to_B,0.056542908772826195,-4.518540382385254,-0.1904996633529663,-0.04238132088579172,0.011916473507881165,0.4339420795440674,15.0,1,33
A_to_B,0.06280099041759968,-4.833002090454102,-1.1174240112304688,0.0512337267746279,0.024504363536834717,-0.6761784553527832,15.0,0,34
A_to_B,0.028444435447454453,-2.688831329345703,-0.12904977798461914,0.004225316088646736,0.005139008164405823,-0.02178955078125,15.0,1,34
A_to_B,0.035454681143164635,-3.3046913146972656,-0.26717567443847656,-0.004444885282740119,0.008247315883636475,-0.1487431526184082,15.0,0,35
A_to_B,0.02365756966173649,-2.4632787704467773,-0.28165340423583984,-0.005911023914015212,0.005420207977294922,-0.09991836547851562,15.0,1,35
A_to_B,0.04462941363453865,-3.7881927490234375,0.7809762954711914,0.022707776237763655,0.00959843397140503,0.22693347930908203,15.0,0,36
A_to_B,0.0368974544107914,-3.20072078704834,0.287839412689209,0.023868252985208782,0.018792256712913513,0.08922863006591797,15.0,1,36
A_to_B,0.11103731580078602,-6.661073684692383,-1.5425071716308594,0.111684339996035,0.03325910121202469,-1.2665491104125977,15.0,0,37
A_to_B,0.25408415123820305,-9.610249519348145,-3.4961092472076416,0.244458328919827,0.05528048425912857,-2.348644256591797,15.0,1,37
A_to_B,0.07430708408355713,-5.187234878540039,0.09781603515148163,0.02477997519828734,0.014993935823440552,0.1387631893157959,15.0,0,38
A_to_B,0.08956832066178322,-5.895493507385254,-0.05312278866767883,0.03388682579531399,0.014586135745048523,0.007642984390258789,15.0,1,38
A_to_B,0.026581615209579468,-2.6917810440063477,0.049854278564453125,-0.014046437698696845,0.007152482867240906,0.21971144154667854,15.0,0,39
A_to_B,0.07380138710141182,-5.255121231079102,-0.23012590408325195,0.006797074387532742,0.012921467423439026,-0.029836148023605347,15.0,1,39
A_to_B,-0.005465654656291008,0.8269815444946289,0.6521939039230347,0.012043552061778984,-0.0023697465658187866,0.44304871559143066,15.0,0,40
A_to_B,0.1637015137821436,-8.004125118255615,-0.6849517524242401,0.15202886564975238,0.08451323211193085,-0.13379359245300293,15.0,1,40
A_to_B,0.13712169975042343,-7.270408630371094,0.11549174785614014,0.008705794870393246,0.010690934956073761,0.25515079498291016,15.0,0,41
A_to_B,0.06173215061426163,-4.6968584060668945,-0.5469636917114258,0.046341834331071086,0.020733162760734558,-0.323885440826416,15.0,1,41
A_to_B,0.009922757744789124,-1.1800909042358398,-0.8065136075019836,-0.01175844004059834,0.0017167404294013977,-0.45590853691101074,15.0,0,42
A_to_B,0.17214801535010338,-8.035507202148438,0.29291266202926636,0.025899160353082484,0.02521655708551407,0.25989437103271484,15.0,1,42
A_to_B,0.18711647763848305,-8.45223093032837,-3.139655113220215,0.3008174209458221,0.04317943751811981,-0.2470293641090393,15.0,0,43
A_to_B,0.24491946026682854,-9.654382228851318,0.12711644172668457,0.061511369741577004,0.04308296740055084,-0.07003948092460632,15.0,1,43
A_to_B,0.16561991162598133,-8.029320240020752,-1.3778119087219238,0.09379555204192846,0.02413061261177063,-0.24693061411380768,15.0,0,44
A_to_B,0.03053002804517746,-2.9140968322753906,-0.8312530517578125,0.022879881194605156,0.008740276098251343,-0.11633431911468506,15.0,1,44
A_to_B,0.1616288237273693,-7.8397040367126465,-0.978693962097168,0.1302033813683814,0.03080950677394867,-0.32708215713500977,15.0,0,45
A_to_B,32.75335429608822,-30.111985206604004,-0.419113352894783,0.009757567605760853,0.017635300755500793,-0.1508314609527588,15.0,1,45
A_to_B,0.05670284852385521,-4.465873718261719,0.6706051826477051,0.02909940157379931,0.018636345863342285,0.6989903450012207,15.0,0,46
A_to_B,0.1513865925371647,-7.499026298522949,-0.7091405391693115,0.08013466296700122,0.0147324800491333,-0.39667654037475586,15.0,1,46
A_to_B,0.12093628384172916,-6.937461853027344,-0.23217391967773438,0.07640254663659585,0.025907188653945923,0.25887519121170044,15.0,0,47
A_to_B,0.004894811660051346,-0.6201543807983398,0.23443174362182617,0.002211762222197322,0.005657583475112915,-0.025897204875946045,15.0,1,47
A_to_B,0.2608206942677498,-9.75957202911377,-0.34423828125,0.04509568968983202,0.016466006636619568,-0.291536808013916,15.0,0,48
A_to_B,0.0880802795290947,-5.704843521118164,-0.4417088031768799,0.034809231209722125,0.020074889063835144,-0.1129903793334961,15.0,1,48
A_to_B,0.03594474866986275,-3.2766942977905273,-0.2678713798522949,0.029523689727634306,0.006472185254096985,-0.27663278579711914,15.0,0,49
A_to_B,1.1360059157013893,-15.637260019779205,-3.867508351802826,0.02649021563767806,0.08750270307064056,-1.8483524322509766,15.0,1,49
A_to_B,0.34572016820311546,-10.785713195800781,-0.03382301330566406,0.0071850608105630265,0.012185662984848022,-0.028775453567504883,15.0,0,50
A_to_B,0.161443330347538,-7.851132392883301,-0.09877157211303711,0.008478862425132627,0.018778294324874878,-0.030513882637023926,15.0,1,50
A_to_B,0.029399218037724495,-2.891345977783203,0.32865214347839355,0.03640723259195955,0.008599087595939636,0.15053272247314453,15.0,0,51
A_to_B,0.018950266763567924,-2.060892105102539,-1.393797755241394,0.12149367464102645,0.004232868552207947,-1.0821547508239746,15.0,1,51
A_to_B,0.12637214735150337,-6.894535541534424,-0.48100079596042633,0.01067233159663461,0.005578368902206421,-0.23085832595825195,15.0,0,52
A_to_B,0.1608223095536232,-7.750493049621582,-4.1374059319496155,0.21571393156623597,0.03949032723903656,-1.6664128303527832,15.0,1,52
A_to_B,0.18346090987324715,-8.293207168579102,-1.759629726409912,0.24500810494737946,0.047227710485458374,-1.7357406616210938,15.0,0,53
A_to_B,0.047650594264268875,-3.9868783950805664,-0.3209562301635742,-0.0015843311543997096,0.014915421605110168,-0.28273963928222656,15.0,1,53
A_to_B,0.16977958753705025,-8.030301094055176,-0.7904280424118042,0.056827342306472683,0.011773079633712769,-0.31803345680236816,15.0,0,54
A_to_B,0.05084334686398506,-4.262521743774414,-0.284864604473114,0.02515152748096594,0.011157944798469543,-0.05597209930419922,15.0,1,54
A_to_B,0.06924981251358986,-4.932194709777832,0.4488269090652466,0.04896499195631687,0.02432611584663391,0.40813589096069336,15.0,0,55
A_to_B,0.01048378087580204,-1.2680530548095703,-0.2173147201538086,0.02436188281538354,0.004844486713409424,-0.11551666259765625,15.0,1,55
A_to_B,0.1475644800812006,-7.63340425491333,-2.727485179901123,0.19051155769703487,0.04969362914562225,-1.9499444961547852,15.0,0,56
A_to_B,0.18282858282327652,-8.293309688568115,-2.611598014831543,0.15946922839616628,0.05745306611061096,-1.7882733345031738,15.0,1,56
A_to_B,0.37313853949308395,-10.819846153259277,-0.2132740020751953,0.10002221966863556,0.019630908966064453,-0.13738393783569336,15.0,0,57
A_to_B,0.026302099227905273,-2.617826461791992,0.42581892013549805,0.005923309558981238,0.004247687757015228,0.29447317123413086,15.0,1,57
A_to_B,-0.002031361684203148,0.2898387908935547,-0.3968510627746582,0.008547786658197998,-0.003915697336196899,-0.3552675247192383,15.0,0,58
A_to_B,0.2055305726826191,-8.606497764587402,-0.9125819206237793,0.015556731770144161,0.020993486046791077,-0.6262073516845703,15.0,1,58
A_to_B,0.1812460571527481,-8.34724473953247,-0.7937655448913574,0.11212157126416522,0.10193834453821182,-0.6357755661010742,15.0,0,59
A_to_B,7.175461653620005,-23.390774726867676,-0.5692095756530762,0.06273079631274814,0.024233289062976837,-0.45108842849731445,15.0,1,59
A_to_B,0.35732613503932953,-10.875179767608643,-2.040783613920212,0.2230037252048369,0.06192168593406677,-1.1418962478637695,15.0,0,60
A_to_B,0.10591510310769081,-6.3662109375,-0.20718932151794434,0.00992915579686482,0.01947113871574402,-0.1224679946899414,15.0,1,60
A_to_B,0.028554093092679977,-2.7557754516601562,-0.5766263008117676,0.021835415266499902,0.009192809462547302,-0.5122480392456055,15.0,0,61
A_to_B,0.08083492517471313,-5.430301666259766,-0.9318699836730957,0.019923840963042005,0.017451897263526917,-0.5284929275512695,15.0,1,61
A_to_B,0.1410639714449644,-7.454682350158691,-0.16346502304077148,0.05350908378628971,0.030485741794109344,0.28774452209472656,15.0,0,62
A_to_B,0.15621846169233322,-7.76129674911499,-0.4420909881591797,0.05200856194595693,0.025528453290462494,-0.2989482879638672,15.0,1,62
A_to_B,1.0796678680926561,-15.600733518600464,-0.9902603626251221,0.032982561820008804,0.018724940717220306,-0.5487527847290039,15.0,0,63
A_to_B,0.04741730913519859,-3.9553375244140625,-0.10632872581481934,0.01943527916938237,0.0071623921394348145,-0.031877756118774414,15.0,1,63
B_to_C,0.06387913227081299,-0.2760193422436714,1.3577880859375,0.04114039510727552,0.0015354156494140625,0.5379472970962524,5.0,0,0
B_to_C,-0.11216223239898682,0.35422050952911377,-0.39847612380981445,0.02117686861913981,0.0011785030364990234,-0.10801777802407742,5.0,1,0
B_to_C,-2.5245416164398193,5.728768527507782,0.08656038343906403,-0.027905116990344148,0.0017654895782470703,0.04343414306640625,5.0,0,1
B_to_C,0.48216766119003296,-1.958344578742981,-1.5492835640907288,0.08488725789828178,0.009414732456207275,-0.6671490669250488,5.0,1,1
B_to_C,-0.24873411655426025,1.1395524144172668,-1.1332069039344788,0.05718650471582287,0.05202224850654602,-0.5724127292633057,5.0,0,2
B_to_C,-0.010469913482666016,0.01151275634765625,-1.3176069259643555,0.028824357026414837,0.009545832872390747,-0.2011493518948555,5.0,1,2
