burst_start_symbol,layer0_loss,layer1_loss,layer2_loss,layer3_loss,layer4_loss,layer5_loss,layer6_loss,layer7_loss,sample_id
7,0.36136263608932495,0.7287010550498962,0.8285942673683167,0.8272968530654907,0.8000081181526184,0.9389498829841614,1.0123627185821533,0.9076099991798401,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=3
8,0.29342079162597656,0.7288768887519836,0.8790350556373596,0.9312006831169128,0.88890141248703,0.8864796757698059,1.0122789144515991,0.9859542846679688,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=3
13,0.3700946569442749,0.7405049204826355,0.7888809442520142,0.9227849245071411,0.9577341079711914,0.9489365220069885,0.9448011517524719,0.9176754355430603,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=3
24,0.7452839612960815,0.9514772295951843,0.8460177779197693,0.867242693901062,0.9341034889221191,0.9059119820594788,0.9097732305526733,1.0228713750839233,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=4
23,0.3559836745262146,0.8744082450866699,0.8583114147186279,0.8863644599914551,0.9818244576454163,0.9106752872467041,0.886819064617157,0.9510379433631897,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=4
14,0.512003481388092,0.7875228524208069,0.8378092050552368,0.871419370174408,0.8775820136070251,0.8668386936187744,0.8749780654907227,0.9143898487091064,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=4
5,0.3518036901950836,0.9195646047592163,0.8613603711128235,0.8259637355804443,0.8984259963035583,0.8117203116416931,0.9656022191047668,0.9770200252532959,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=5
18,0.4047912657260895,0.8363742232322693,0.7633709907531738,0.9568189382553101,0.9310194253921509,0.9798765182495117,0.9887089133262634,0.913122296333313,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=5
15,0.2866804003715515,0.8860113024711609,0.9559482336044312,0.8942201733589172,0.948972225189209,0.9612035751342773,0.9149826169013977,0.9608781337738037,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=5
14,0.5590881109237671,0.9731150269508362,0.9747572541236877,0.9821123480796814,1.153053641319275,0.9995941519737244,0.8847706317901611,0.8359135985374451,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=6
12,0.31520068645477295,0.5585258603096008,0.9018263816833496,0.8598804473876953,0.9259713888168335,0.9756847023963928,0.9575161933898926,1.0009211301803589,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=6
9,0.4202420711517334,0.9532166123390198,0.9230891466140747,0.9387792348861694,0.9029234647750854,0.9522833228111267,1.00502347946167,0.9935852289199829,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=6
16,0.41300010681152344,0.8326388001441956,0.869549036026001,0.9323745369911194,0.9116654396057129,0.8561115264892578,0.8676364421844482,0.8900477886199951,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=7
7,0.4212889075279236,0.765859067440033,0.7743492722511292,0.931229829788208,1.000436544418335,0.8855973482131958,0.9637575745582581,0.9772334694862366,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=7
23,0.4962174594402313,0.8214182257652283,0.9761799573898315,1.0465811491012573,0.9870563745498657,0.9345436692237854,0.9745872020721436,1.0068776607513428,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=7
23,0.2172798365354538,0.6717453598976135,0.9412522912025452,0.9543355107307434,1.0284514427185059,0.8727629780769348,0.9149612784385681,0.9545403718948364,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=8
15,0.322826087474823,0.6928848028182983,1.0007253885269165,0.898452639579773,0.9471879005432129,0.9562367796897888,1.0185284614562988,0.9594078660011292,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=8
2,0.43058106303215027,0.7669007182121277,1.0157397985458374,0.8639630079269409,0.7703974843025208,0.9372112154960632,0.9864596724510193,0.9773769378662109,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=8
6,0.17360231280326843,0.9752358198165894,0.8515498638153076,1.0461803674697876,0.859298825263977,0.9270795583724976,0.9660854339599609,0.6883259415626526,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=9
19,0.45183104276657104,0.9398258924484253,1.0428670644760132,0.8778964281082153,0.8691584467887878,1.0114465951919556,0.9852437973022461,1.0115755796432495,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=9
14,0.4183198809623718,0.8221071362495422,0.9835541248321533,0.9313638210296631,0.9970797896385193,0.9332885146141052,0.8955484628677368,0.9629778861999512,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=9
10,0.20638558268547058,0.7669879198074341,0.6471482515335083,0.8839871287345886,0.9206281304359436,0.7520106434822083,0.8386076092720032,0.9987567067146301,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=10
13,0.4757890999317169,0.9398022890090942,0.8195946216583252,0.8342733383178711,1.0059857368469238,0.932468056678772,0.9653277397155762,1.0259888172149658,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=10
15,0.5656242370605469,0.6122923493385315,0.9044750332832336,1.0382860898971558,0.970484733581543,0.9910752177238464,1.0012335777282715,0.9727059602737427,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=10
0,0.5085623860359192,0.682008683681488,0.8339220881462097,0.9109986424446106,0.9295403957366943,0.9300336241722107,0.9530436992645264,0.9738262891769409,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=11
13,0.3888377845287323,0.7208836674690247,0.926764965057373,0.9483507871627808,0.9679338932037354,0.9274806976318359,0.9744091033935547,1.007746934890747,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=11
21,0.6896416544914246,0.7785722017288208,0.7773433923721313,0.8508439064025879,0.8568891882896423,0.948662519454956,1.0008546113967896,0.985280454158783,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=11
15,0.39881962537765503,0.899421751499176,0.8507881760597229,0.9899352192878723,0.9212876558303833,0.9726855754852295,0.9370614290237427,0.9195146560668945,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=12
8,0.23724080622196198,0.7436436414718628,0.8683914542198181,0.769112765789032,0.8284637928009033,0.8591428995132446,0.9160314798355103,0.9138782024383545,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=12
18,0.5172237157821655,0.8489137887954712,1.0016247034072876,1.0309760570526123,0.9214044213294983,0.9721536636352539,1.0004322528839111,1.006882905960083,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=12
21,0.4604443907737732,0.9832162857055664,0.9683133959770203,0.9548510909080505,0.9478746056556702,0.8384592533111572,0.9815037846565247,0.9855388402938843,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=13
21,0.40632280707359314,0.7855730056762695,0.9422856569290161,0.8719884753227234,0.8215203881263733,0.9584935903549194,0.9832102656364441,0.9851357340812683,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=13
15,0.34381577372550964,0.6951209306716919,0.7944222688674927,0.8925982713699341,0.9637630581855774,1.0231504440307617,0.9785968661308289,1.0308393239974976,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=13
20,0.7607033252716064,0.9134734869003296,0.8082013726234436,0.7402193546295166,0.9221969246864319,0.8710009455680847,0.8825691342353821,0.9790990948677063,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=14
14,0.265977144241333,0.5133306980133057,0.8703527450561523,0.9970507025718689,1.013229250907898,0.9650467038154602,0.9328187108039856,0.9078511595726013,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=14
13,0.5984200835227966,0.9526025652885437,1.0451714992523193,0.9837430119514465,0.9815133810043335,1.076574683189392,1.0495458841323853,0.9738379716873169,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=14
2,0.5212939381599426,0.7451979517936707,0.8676716685295105,0.8825252652168274,0.8966303467750549,0.9249536991119385,0.9944329857826233,0.9965843558311462,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=15
24,0.30095165967941284,0.736214280128479,0.864585816860199,0.933059573173523,0.9066072702407837,0.963178813457489,1.013654351234436,0.9924607276916504,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=15
24,0.39924356341362,0.8278675079345703,0.8751600384712219,0.8644316792488098,0.925265908241272,0.8713080883026123,0.8599473237991333,0.9398494362831116,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.25:r=15
11,0.7415404319763184,0.6723742485046387,0.9426223635673523,0.9997522234916687,0.8973376750946045,0.8220022916793823,0.9641833305358887,0.9846009612083435,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=0
10,0.3104711174964905,0.6088137030601501,0.8870858550071716,0.9770807027816772,0.9351728558540344,0.993261992931366,0.9680079221725464,1.0023844242095947,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=0
8,0.536787748336792,0.8452064990997314,0.9076151251792908,0.9709256291389465,0.7983852028846741,0.9402016401290894,0.9599975943565369,0.9629818201065063,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=0
8,0.16931243240833282,0.8038510680198669,0.8847163319587708,0.997465193271637,0.7832787036895752,1.0281660556793213,0.9571187496185303,0.6735246181488037,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=1
3,0.3384675085544586,0.8219579458236694,0.9570621252059937,0.9424545764923096,0.9362996220588684,1.0080220699310303,1.0116941928863525,1.0391916036605835,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=1
11,0.3798700273036957,0.764484167098999,0.8231359720230103,0.860802173614502,0.8584505915641785,0.9436392784118652,0.9170337915420532,1.0048332214355469,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=1
6,0.16711917519569397,0.840114176273346,0.6982020139694214,0.9491626620292664,0.9759911894798279,0.9404219388961792,0.8988876342773438,0.9208865761756897,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=2
10,0.3592950999736786,0.7929918169975281,0.8879658579826355,0.9449121356010437,0.951035737991333,0.8768681883811951,0.9176730513572693,0.9039275646209717,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=2
5,0.40372952818870544,0.6208880543708801,0.7823517322540283,0.8098486065864563,0.9870240092277527,0.9999880790710449,1.0121629238128662,0.9823175668716431,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=2
3,0.36171621084213257,0.6995430588722229,0.8369863629341125,0.8210290670394897,0.7981405258178711,0.9449322819709778,0.9864691495895386,0.9057541489601135,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=3
11,0.30440542101860046,0.7333753108978271,0.8645957112312317,0.9271336197853088,0.8962880969047546,0.8974679112434387,0.981043815612793,0.9857761859893799,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=3
13,0.38421499729156494,0.7490410208702087,0.7920656204223633,0.9224785566329956,0.9499111175537109,0.949528694152832,0.9486355781555176,0.9172488451004028,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=3
12,0.7978994250297546,0.97325599193573,0.8389296531677246,0.9080237746238708,0.9613316059112549,0.8951500058174133,0.9550464749336243,0.9986752271652222,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=4
3,0.4519624710083008,0.8535691499710083,0.8477052450180054,0.8981227874755859,0.9655232429504395,0.9178808927536011,0.8895330429077148,0.9568225145339966,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=4
0,0.513933539390564,0.7710760235786438,0.8397551774978638,0.8757792115211487,0.8832975625991821,0.8738779425621033,0.8801206946372986,0.9134988784790039,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=4
5,0.3681269586086273,0.9288326501846313,0.8563096523284912,0.8254939913749695,0.8968366384506226,0.8146287798881531,0.9622917175292969,0.9944491386413574,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=5
11,0.3948310911655426,0.8380887508392334,0.7694699168205261,0.9505399465560913,0.9356117844581604,0.97349613904953,0.9568735957145691,0.9029967188835144,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=5
2,0.29469233751296997,0.8654292821884155,0.9513065814971924,0.8997408151626587,0.9644294381141663,0.9656293988227844,0.9152408242225647,0.9725271463394165,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=5
4,0.5674777626991272,1.0027369260787964,0.9481781721115112,0.9989586472511292,0.9981082081794739,0.96089768409729,0.8882296085357666,0.8303695917129517,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=6
15,0.30452924966812134,0.5427558422088623,0.8937488794326782,0.8329472541809082,0.9019045233726501,0.962116003036499,0.9519909024238586,0.9990708827972412,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=6
3,0.42879629135131836,0.9425565600395203,0.924261748790741,0.9434585571289062,0.9051873683929443,0.9549835920333862,1.0061798095703125,0.9844942688941956,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=6
8,0.42972666025161743,0.8538283109664917,0.8618996739387512,0.9251520037651062,0.9198392629623413,0.851926326751709,0.8660702109336853,0.8913963437080383,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=7
11,0.5320244431495667,0.8349428176879883,0.7401984333992004,0.9756332039833069,1.0356351137161255,0.8800964951515198,0.9689636826515198,0.9723644852638245,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=7
0,0.610328197479248,0.8375298380851746,0.9913836717605591,1.0366456508636475,0.9911400079727173,0.9479544758796692,0.9695091843605042,0.99403315782547,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=7
2,0.232661172747612,0.7320476770401001,0.9559228420257568,0.9806513786315918,1.0107132196426392,0.8845827579498291,0.9438365697860718,0.9737577438354492,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=8
6,0.3248541057109833,0.6998867392539978,0.9940198063850403,0.9043260216712952,0.9344459772109985,0.9722139239311218,1.002233624458313,0.9564134478569031,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=8
15,0.4245932698249817,0.784757673740387,0.9963376522064209,0.8641432523727417,0.7743858098983765,0.9387895464897156,0.9925985932350159,0.977196216583252,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=8
5,0.17136868834495544,0.9864402413368225,0.8704547882080078,1.005759596824646,0.8686359524726868,0.9273945093154907,0.970885694026947,0.6872110366821289,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=9
14,0.4483550786972046,0.9300218224525452,1.0473145246505737,0.8726897239685059,0.8788039684295654,1.003311038017273,0.9867693781852722,0.9845528602600098,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=9
9,0.46773943305015564,0.823586106300354,0.9836126565933228,0.9248019456863403,0.9683328866958618,0.9343261122703552,0.882326602935791,0.9609406590461731,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=9
2,0.30007678270339966,0.7826912999153137,0.6326785683631897,0.8618131875991821,0.9091065526008606,0.7545732855796814,0.8446970582008362,0.9837825894355774,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=10
16,0.45677489042282104,0.9289251565933228,0.8549883961677551,0.8411982655525208,1.0163450241088867,0.9364573359489441,0.9843852519989014,1.0081883668899536,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=10
4,0.5979604721069336,0.6201281547546387,0.8867048025131226,1.0062764883041382,0.9601003527641296,0.9950646758079529,1.0038459300994873,0.9903517365455627,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=10
0,0.5119330286979675,0.6962277293205261,0.8298123478889465,0.9369339942932129,0.9419562220573425,0.9407539963722229,0.9411985278129578,0.9756401777267456,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=11
0,0.3595125675201416,0.7253597378730774,0.9049197435379028,0.965575635433197,1.0121952295303345,0.9128159284591675,0.974448025226593,0.9928395748138428,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=11
16,0.667930006980896,0.8112543225288391,0.7770910859107971,0.8480131030082703,0.8575811386108398,0.9487928152084351,0.9753416180610657,0.9769339561462402,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=11
4,0.40961793065071106,0.9070402383804321,0.8499048948287964,0.9450235366821289,0.9302874803543091,0.9710838794708252,0.939454972743988,0.9208502173423767,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=12
8,0.26180538535118103,0.7628001570701599,0.8672608137130737,0.7680255770683289,0.829169511795044,0.8538044691085815,0.9327694177627563,0.9220433235168457,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=12
3,0.6253107190132141,0.7902679443359375,0.9982115626335144,1.0046812295913696,0.9231137633323669,0.9724257588386536,0.9532603025436401,0.9734796285629272,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=12
2,0.5152490139007568,1.0065205097198486,0.9467481374740601,0.9361158013343811,0.9421071410179138,0.8540395498275757,1.005505084991455,1.015895962715149,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=13
0,0.39827868342399597,0.7826717495918274,0.9801889061927795,0.8893583416938782,0.8337569236755371,0.9675959348678589,0.9899447560310364,0.9980830550193787,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=13
8,0.3562455475330353,0.6946260333061218,0.7913358211517334,0.8839447498321533,0.965461790561676,1.024985432624817,0.9735754132270813,1.0291876792907715,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=13
16,0.7868629097938538,0.9449832439422607,0.842341423034668,0.7401238679885864,0.9292688369750977,0.8775646686553955,0.8784242868423462,0.9632714986801147,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=14
13,0.2663586139678955,0.5195692777633667,0.8747066855430603,1.0112015008926392,0.9985693097114563,0.9645933508872986,0.937160849571228,0.9077749848365784,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=14
1,0.661165177822113,0.9598199725151062,1.0817615985870361,0.9836918115615845,0.9719464778900146,1.0343350172042847,1.00496506690979,0.9624161124229431,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=14
16,0.50039142370224,0.7407937049865723,0.8617951273918152,0.8722050786018372,0.9002577662467957,0.943111002445221,0.9807236790657043,1.0013002157211304,seen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=15
8,0.3244395852088928,0.7966541647911072,0.8630970120429993,0.9173644781112671,0.9201332926750183,0.9804788827896118,0.9938741326332092,1.020256757736206,same_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=15
4,0.3749254047870636,0.8713718056678772,0.8795233964920044,0.858244001865387,0.9137775897979736,0.8695726990699768,0.8619222044944763,0.9411578178405762,unseen_speaker_unseen_utterance_unseen_channel:snr=5.0:jsr=0.0:f=0.5:r=15
20,0.22645457088947296,0.6575891971588135,0.8384406566619873,0.8271868824958801,0.8573554754257202,0.7693238258361816,0.7451680302619934,0.9274587631225586,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=0
3,0.35743963718414307,0.5872129201889038,0.7253392934799194,0.8007956743240356,0.8472073078155518,0.912635087966919,0.9505451917648315,0.9424925446510315,same_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=0
4,0.3158953785896301,0.6495993733406067,0.8291162252426147,0.8655841946601868,0.7024444937705994,0.8322717547416687,0.834937572479248,0.8324357867240906,unseen_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=0
4,0.16170330345630646,0.7299396991729736,0.7673258781433105,0.7726808786392212,0.5682960748672485,0.7927477359771729,0.8542628288269043,0.5963705778121948,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=1
6,0.22872401773929596,0.6836779713630676,0.8310546875,0.8900021314620972,0.8915643692016602,0.9315594434738159,0.8709726333618164,0.7604901194572449,same_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=1
9,0.29222580790519714,0.7280051708221436,0.7569748163223267,0.8760720491409302,0.871309220790863,0.8463044762611389,0.8098182678222656,0.8485124707221985,unseen_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=1
19,0.1790282428264618,0.8544423580169678,0.621684193611145,0.742917537689209,0.7840821146965027,0.7896602153778076,0.7884195446968079,0.7965121269226074,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=2
3,0.36008375883102417,0.8241453766822815,0.6453526616096497,0.6955553293228149,0.8297017216682434,0.8373106718063354,0.9216185808181763,0.9248613715171814,same_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=2
7,0.33613482117652893,0.8403500914573669,0.9210407733917236,0.8517805933952332,0.7982466816902161,0.8783922791481018,0.881125807762146,0.8291178941726685,unseen_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=2
19,0.3468029797077179,0.5408101081848145,0.6990913152694702,0.769438624382019,0.8006762862205505,0.8815518021583557,0.9010615348815918,0.8767389059066772,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=3
9,0.44781404733657837,0.877467691898346,0.7972732782363892,0.8046923875808716,0.7836660742759705,0.8780820369720459,0.8562470078468323,0.8901776075363159,same_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=3
6,0.30738356709480286,0.6564015746116638,0.7894264459609985,0.9043076634407043,0.9405220150947571,0.8361548781394958,0.8991573452949524,0.9376658797264099,unseen_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=3
2,0.3672613799571991,0.7695639133453369,0.8741700053215027,0.84555584192276,0.7833313345909119,0.8546127080917358,0.8359131217002869,0.895803689956665,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=4
16,0.22289279103279114,0.7697598934173584,0.7290591597557068,0.7497937679290771,0.8833529949188232,0.8390686511993408,0.8898491859436035,0.9334275126457214,same_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=4
20,0.46817153692245483,0.600169837474823,0.7456855773925781,0.8354265689849854,0.9033545851707458,0.8580073714256287,0.8978188633918762,0.9908708930015564,unseen_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=4
5,0.33373337984085083,0.7500768899917603,0.86390221118927,0.8583097457885742,0.9028326869010925,0.7887881398200989,0.830089807510376,0.8104018568992615,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=5
10,0.3803747594356537,0.9312764406204224,0.7652605175971985,0.815379798412323,0.8659683465957642,0.8730031847953796,0.8524259328842163,0.8660967350006104,same_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=5
21,0.268978476524353,0.7306050658226013,0.8380604386329651,0.8518743515014648,0.909794807434082,0.8820551037788391,0.8502129912376404,0.8364595174789429,unseen_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=5
5,0.29037702083587646,0.7100786566734314,0.76528000831604,0.8096898794174194,0.8932066559791565,0.965652585029602,0.8624250292778015,0.812433123588562,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=6
0,0.2706778943538666,0.5493847727775574,0.9107080101966858,0.762703001499176,0.8949307203292847,0.8950289487838745,0.9286601543426514,0.9443420767784119,same_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=6
19,0.3213104009628296,0.8470990657806396,0.8691895604133606,0.8370900750160217,0.8333799839019775,0.7849445343017578,0.9147865772247314,0.8356874585151672,unseen_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=6
28,0.33022934198379517,0.7760723829269409,0.8090551495552063,0.8543615341186523,0.7888637781143188,0.8995258808135986,0.9647605419158936,0.8341598510742188,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=7
10,0.2779064178466797,0.5862665176391602,0.695393443107605,0.7517251372337341,0.755460262298584,0.8462378978729248,0.8842771053314209,0.896040141582489,same_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=7
24,0.34560564160346985,0.7464510202407837,0.828165590763092,0.8670454621315002,0.8479325175285339,0.8575817346572876,0.8680329918861389,0.9617867469787598,unseen_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=7
11,0.2108919620513916,0.48266366124153137,0.9357460737228394,0.8917794823646545,0.9038228988647461,0.8759801983833313,0.7556141018867493,0.8321961760520935,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=8
0,0.4376075267791748,0.6686517000198364,0.764983057975769,0.8006078004837036,0.8360354900360107,0.9733228087425232,0.9065855145454407,0.9014422297477722,same_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=8
11,0.3022588789463043,0.6231788992881775,0.7957843542098999,0.8179240226745605,0.7631878852844238,0.8757510185241699,0.8279150128364563,0.8823294043540955,unseen_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=8
18,0.16744492948055267,0.7217281460762024,0.6470258831977844,0.7955401539802551,0.6537806391716003,0.900043785572052,0.9834408760070801,0.6061044931411743,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=9
13,0.23273037374019623,0.844001829624176,0.8281188011169434,0.7905413508415222,0.8142081499099731,0.857221782207489,0.831541895866394,0.7904917597770691,same_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=9
11,0.44291791319847107,0.8138675093650818,0.8506624698638916,0.8597903251647949,0.8328602910041809,0.8976550102233887,0.8281079530715942,0.9236019253730774,unseen_speaker_unseen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=9
17,0.15002596378326416,0.6739816665649414,0.5093410015106201,0.7340682148933411,0.7961273193359375,0.6907986998558044,0.8390983939170837,0.7839126586914062,seen_utterance_unseen_channel:snr=10.0:jsr=-10.0:f=0.125:r=10
