architecture,cosine_similarity,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,subset,target_power,zero_normalized_mse
g0_exposure_normalized_v1,0.020024290832225233,True,unseen_speaker_unseen_utterance_unseen_channel,7,1.001978613436222,0.9995972514152527,0.02007388975471258,0.004709678702056408,0.548828050494194,0.0006103981868363917,0.0025720263365656137,0.05071147531270981,-0.0019786134362220764,subset_256,0.5477624796330929,1.0
g0_exposure_normalized_v1,0.4937358647584915,True,same_speaker_unseen_utterance_unseen_channel,0,0.7564551830291748,0.7564054727554321,0.49374208971858025,0.2297065183520317,9.484032154083252,0.03921512886881828,2.875263601541519,1.6952067613601685,0.2435448169708252,subset_full,12.534753203392029,1.0
g0_exposure_normalized_v1,0.05194056031177752,True,same_speaker_unseen_utterance_unseen_channel,1,0.9974810406565666,0.9972845911979675,0.051945613289717585,0.003878566814819351,2.1779660880565643,0.00011464834096841514,0.008193922112695873,0.0905202180147171,0.00251895934343338,subset_full,2.1837127953767776,1.0
g0_exposure_normalized_v1,0.050553752575069666,True,same_speaker_unseen_utterance_unseen_channel,2,0.9974996447563171,0.9974023103713989,0.05054323864169419,0.0029877678607590497,1.3287408947944641,0.00017955221119336784,0.003934914449928328,0.0627286434173584,0.0025003552436828613,subset_full,1.3321861624717712,1.0
g0_exposure_normalized_v1,0.030581667320802808,True,same_speaker_unseen_utterance_unseen_channel,3,0.9996484071016312,0.999031126499176,0.030609507579356432,0.0028623401012737304,1.028732307255268,0.0006367775495164096,0.002894698263844475,0.05379863083362579,0.00035159289836883545,subset_full,1.0292354598641396,1.0
g0_exposure_normalized_v1,0.03691810509189963,True,same_speaker_unseen_utterance_unseen_channel,4,0.9988639652729034,0.998640775680542,0.03694302518852055,0.002707606239710003,0.8084918558597565,0.0005145504837855697,0.002173679880797863,0.046619899570941925,0.0011360347270965576,subset_full,0.8094110637903214,1.0
g0_exposure_normalized_v1,0.03320285421796143,True,same_speaker_unseen_utterance_unseen_channel,5,0.9991525560617447,0.9989044070243835,0.033205688931047916,0.0024422250571660697,0.676341786980629,0.0008827181882224977,0.0016400596650782973,0.04048802703619003,0.0008474439382553101,subset_full,0.676907554268837,1.0
g0_exposure_normalized_v1,0.032193791470490396,True,same_speaker_unseen_utterance_unseen_channel,6,0.9991989359259605,0.998953104019165,0.03218286024639383,0.0022064289660193026,0.5758131444454193,-0.00014559148985426873,0.0012666104739764705,0.035589173436164856,0.0008010640740394592,subset_full,0.5762948170304298,1.0
g0_exposure_normalized_v1,0.022507870860863477,True,same_speaker_unseen_utterance_unseen_channel,7,1.0000943168997765,0.9994866847991943,0.0225128140009474,0.0021910856885369867,0.5038385465741158,0.0003243357641622424,0.0010984881955664605,0.033141862601041794,-9.431689977645874e-05,subset_full,0.5038060806691647,1.0
g0_exposure_normalized_v1,0.4991443417966366,True,seen_utterance_unseen_channel,0,0.750733882188797,0.7518424987792969,0.49909088760614395,0.23418455012142658,9.25492137670517,0.039147086441516876,2.865041971206665,1.6921907663345337,0.249266117811203,subset_full,12.305654048919678,1.0
g0_exposure_normalized_v1,0.0349387142341584,True,seen_utterance_unseen_channel,1,0.9996981769800186,0.9987831711769104,0.03494369436521083,0.004205716599244624,2.042740076780319,0.00012094914563931525,0.008166126208379865,0.09036654233932495,0.0003018230199813843,subset_full,2.0435864329338074,1.0
g0_exposure_normalized_v1,0.033627312164753675,True,seen_utterance_unseen_channel,2,0.999324843287468,0.998874843120575,0.033624919364228845,0.003009200969245285,1.3716944754123688,0.00018251508299726993,0.0039219160680659115,0.06262493878602982,0.0006751567125320435,subset_full,1.3726950734853745,1.0
g0_exposure_normalized_v1,0.04643935267813504,True,seen_utterance_unseen_channel,3,0.9979986697435379,0.9978145956993103,0.04646435030736029,0.0030530787189491093,0.9821322783827782,0.000638066150713712,0.002886254689656198,0.05372008681297302,0.002001330256462097,subset_full,0.9842292293906212,1.0
g0_exposure_normalized_v1,0.04613724257797003,True,seen_utterance_unseen_channel,4,0.997976154088974,0.9978631138801575,0.04613450006581843,0.0028281857958063483,0.7923585921525955,0.0005133528611622751,0.0021678342309314758,0.04655717685818672,0.002023845911026001,subset_full,0.7940265238285065,1.0
