aggregate_layer_nmse,clean_si_sdr_db,clean_stft_l1,clean_waveform_snr_db,delta_si_sdr_db,delta_waveform_snr_db,si_sdr_db,stft_l1,stft_ratio,summed_latent_correlation,summed_latent_nmse,summed_latent_power_ratio,summed_latent_snr_db,utterance_id,waveform_snr_db
0.1551506072282791,4.072268486022949,0.0818314403295517,5.272543430328369,-2.2457568645477295,-1.7293634414672852,1.8265116214752197,0.08407042920589447,1.0273609857937966,0.9633951783180237,0.07192867249250412,0.9477382302284241,11.43097972869873,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/251/136532/251-136532-0018.flac,3.543179988861084
0.22612592577934265,-7.732076168060303,0.12098223716020584,-0.5026509761810303,1.6701908111572266,0.5236681122332811,-6.061885356903076,0.12232892960309982,1.011131323692673,0.9305777549743652,0.13638468086719513,0.9589020013809204,8.652344703674316,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/174/168635/174-168635-0011.flac,0.021017136052250862
0.18457111716270447,2.7154431343078613,0.03953244164586067,4.390875339508057,0.04377865791320801,-0.40886998176574707,2.7592217922210693,0.042149510234594345,1.0662005299894675,0.9398601055145264,0.11787355691194534,0.9499337673187256,9.285836219787598,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5338/284437/5338-284437-0013.flac,3.9820053577423096
0.19574207067489624,4.6128034591674805,0.054817862808704376,5.247308731079102,-0.2906813621520996,-0.34415197372436523,4.322122097015381,0.05804210901260376,1.0588174372129555,0.9401453733444214,0.11605459451675415,0.8913204073905945,9.353377342224121,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0014.flac,4.903156757354736
0.3236633539199829,7.336401462554932,0.08291082829236984,7.470149040222168,-12.93122673034668,-6.413532137870789,-5.594825267791748,0.09963508695363998,1.20171380512923,0.763773500919342,0.4173865020275116,0.5412300825119019,3.794616222381592,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0024.flac,1.0566169023513794
0.1871553361415863,3.150724411010742,0.03310658782720566,4.7788004875183105,0.1451568603515625,-0.2765846252441406,3.2958812713623047,0.03551231697201729,1.0726661762114518,0.9457206130027771,0.10655610263347626,0.9544283151626587,9.72421646118164,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0011.flac,4.50221586227417
0.20714765787124634,2.773411750793457,0.06510317325592041,4.384861946105957,-1.631066918373108,-0.8102316856384277,1.1423448324203491,0.07443191111087799,1.1432915999084459,0.9085462689399719,0.17452606558799744,0.8271530866622925,7.58139705657959,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0013.flac,3.5746302604675293
0.19602391123771667,9.881660461425781,0.05367700755596161,10.305704116821289,0.49768829345703125,0.4168376922607422,10.379348754882812,0.052633658051490784,0.980562450256135,0.9360848069190979,0.12384866178035736,0.8993286490440369,9.071086883544922,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0018.flac,10.722541809082031
0.20660224556922913,0.9516286849975586,0.11536362022161484,2.9241106510162354,-0.4980793595314026,-0.3334689140319824,0.453549325466156,0.11351851373910904,0.9840061669444724,0.9412409663200378,0.11418435722589493,0.9051192402839661,9.423933982849121,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61946/6241-61946-0018.flac,2.590641736984253
0.17972251772880554,1.0505337715148926,0.10187028348445892,3.364774703979492,0.25862574577331543,0.010921001434326172,1.309159517288208,0.10691777616739273,1.0495482343847982,0.9434549808502197,0.11012762784957886,0.9177941679954529,9.581037521362305,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0005.flac,3.3756957054138184
